n,algorithm,scenario,k,p,nstart,nsteps,nkeep,equal_weights,opt,balanced,seed,time,error,obj
1000,3,1,6, 4,400,20,10,FALSE,HARD,1,22,1.90390920639038,0.022,-6624.54915561684
 200,4,1,6, 4,400,20,10,FALSE,HARD,1,22,0.396937847137451,0.035,-1284.04488468157
1000,4,1,6, 4,400,20,10,FALSE,HARD,1,22,0.821801900863647,0.022,-6624.54915561684
 200,2,2,6, 4,400,20,10,FALSE,HARD,1,22,0.558506965637207,0.025,-1678.67967910948
1000,2,2,6, 4,400,20,10,FALSE,HARD,1,22,3.19129991531372,0.028,-8603.66911359667
 200,3,2,6, 4,400,20,10,FALSE,HARD,1,22,1.16089606285095,0.025,-1678.67967910948
1000,3,2,6, 4,400,20,10,FALSE,HARD,1,22,3.55776000022888,0.028,-8603.66911359667
 200,4,2,6, 4,400,20,10,FALSE,HARD,1,22,0.397936820983887,0.025,-1678.67967910948
1000,4,2,6, 4,400,20,10,FALSE,HARD,1,22,0.878185987472534,0.026,-8603.72926420206
 200,2,1,3,10,400,20,10,FALSE,HARD,1,22,0.523600101470947,0.025,-2672.59430249133
1000,2,1,3,10,400,20,10,FALSE,HARD,1,22,2.02853608131409,0.027,-13688.4817957044
 200,3,1,3,10,400,20,10,FALSE,HARD,1,22,0.945472002029419,0.025,-2672.59430249133
1000,3,1,3,10,400,20,10,FALSE,HARD,1,22,2.36021304130554,0.027,-13688.4817957044
 200,4,1,3,10,400,20,10,FALSE,HARD,1,22,0.420873880386353,0.025,-2672.59430249133
1000,4,1,3,10,400,20,10,FALSE,HARD,1,22,0.854714155197144,0.028,-13688.9594420294
 200,2,2,3,10,400,20,10,FALSE,HARD,1,22,0.772933006286621,0.03,-3045.14671441168
1000,2,2,3,10,400,20,10,FALSE,HARD,1,22,2.75263905525208,0.03,-15668.7124550593
 200,3,2,3,10,400,20,10,FALSE,HARD,1,22,1.19158983230591,0.03,-3045.14671441168
1000,3,2,3,10,400,20,10,FALSE,HARD,1,22,2.94010996818542,0.03,-15668.7124550593
 200,4,2,3,10,400,20,10,FALSE,HARD,1,22,0.497668981552124,0.03,-3045.14671441168
1000,4,2,3,10,400,20,10,FALSE,HARD,1,22,1.1190071105957,0.03,-15668.7124550593
 200,2,1,6,10,400,20,10,FALSE,HARD,1,22,1.13097596168518,0.03,-2744.39128803904
1000,2,1,6,10,400,20,10,FALSE,HARD,1,22,4.60368990898132,0.036,-14202.9259113682
 200,3,1,6,10,400,20,10,FALSE,HARD,1,22,2.87190794944763,0.04,-2740.98528337851
1000,3,1,6,10,400,20,10,FALSE,HARD,1,22,6.16307997703552,0.034,-14201.9921343025
 200,4,1,6,10,400,20,10,FALSE,HARD,1,22,1.18183898925781,0.04,-2740.98528337851
1000,4,1,6,10,400,20,10,FALSE,HARD,1,22,2.34971690177917,0.036,-14202.9259113682
 200,2,2,6,10,400,20,10,FALSE,HARD,1,22,1.52791380882263,0.235,-3250.03993322974
1000,2,2,6,10,400,20,10,FALSE,HARD,1,22,10.0871260166168,0.035,-16182.6568512078
 200,3,2,6,10,400,20,10,FALSE,HARD,1,22,3.21047902107239,0.21,-3232.6253739585
1000,3,2,6,10,400,20,10,FALSE,HARD,1,22,12.7564198970795,0.037,-16183.0029051095
 200,4,2,6,10,400,20,10,FALSE,HARD,1,22,1.32447290420532,0.305,-3252.18175403573
1000,4,2,6,10,400,20,10,FALSE,HARD,1,22,2.64492702484131,0.039,-16183.766559345
 200,2,1,3, 4,1000,20,10,FALSE,HARD,1,22,0.502655982971191,0.025,-1193.93180328881
1000,2,1,3, 4,1000,20,10,FALSE,HARD,1,22,2.27714800834656,0.023,-6027.72024421087
 200,3,1,3, 4,1000,20,10,FALSE,HARD,1,22,0.757972002029419,0.025,-1193.93180328881
1000,3,1,3, 4,1000,20,10,FALSE,HARD,1,22,3.3051609992981,0.023,-6027.72024421087
 200,4,1,3, 4,1000,20,10,FALSE,HARD,1,22,0.453787088394165,0.025,-1193.93180328881
1000,4,1,3, 4,1000,20,10,FALSE,HARD,1,22,1.37731695175171,0.023,-6027.72024421087
 200,2,2,3, 4,1000,20,10,FALSE,HARD,1,22,0.809834003448486,0.02,-1585.9324644175
1000,2,2,3, 4,1000,20,10,FALSE,HARD,1,22,3.63033580780029,0.024,-8008.24356827089
 200,3,2,3, 4,1000,20,10,FALSE,HARD,1,22,1.15763282775879,0.02,-1585.9324644175
1000,3,2,3, 4,1000,20,10,FALSE,HARD,1,22,4.20355701446533,0.024,-8008.2435682709
 200,4,2,3, 4,1000,20,10,FALSE,HARD,1,22,0.429849863052368,0.01,-1586.26969385936
1000,4,2,3, 4,1000,20,10,FALSE,HARD,1,22,1.28456616401672,0.024,-8008.2435682709
 200,2,1,6, 4,1000,20,10,FALSE,HARD,1,22,0.808835983276367,0.025,-1284.5123955126
1000,2,1,6, 4,1000,20,10,FALSE,HARD,1,22,3.48268604278564,0.024,-6624.62491781601
 200,3,1,6, 4,1000,20,10,FALSE,HARD,1,22,2.11983799934387,0.035,-1282.8034313976
1000,3,1,6, 4,1000,20,10,FALSE,HARD,1,22,6.70607018470764,0.022,-6624.54915561684
 200,4,1,6, 4,1000,20,10,FALSE,HARD,1,22,0.959434032440186,0.035,-1282.8034313976
1000,4,1,6, 4,1000,20,10,FALSE,HARD,1,22,2.81247901916504,0.022,-6624.54915561684
 200,2,2,6, 4,1000,20,10,FALSE,HARD,1,22,1.62317705154419,0.025,-1678.67967910948
1000,2,2,6, 4,1000,20,10,FALSE,HARD,1,22,9.04879784584045,0.028,-8603.66911359667
 200,3,2,6, 4,1000,20,10,FALSE,HARD,1,22,3.41289091110229,0.025,-1678.67967910948
1000,3,2,6, 4,1000,20,10,FALSE,HARD,1,22,12.2628400325775,0.028,-8603.66911359667
 200,4,2,6, 4,1000,20,10,FALSE,HARD,1,22,1.17186594009399,0.025,-1678.67967910948
1000,4,2,6, 4,1000,20,10,FALSE,HARD,1,22,2.65466690063477,0.026,-8603.79632108354
 200,2,1,3,10,1000,20,10,FALSE,HARD,1,22,1.70942807197571,0.025,-2672.59430249133
1000,2,1,3,10,1000,20,10,FALSE,HARD,1,22,6.34403491020203,0.027,-13688.4817957044
 200,3,1,3,10,1000,20,10,FALSE,HARD,1,22,3.12620282173157,0.025,-2672.59430249133
1000,3,1,3,10,1000,20,10,FALSE,HARD,1,22,8.40006399154663,0.027,-13688.4817957044
 200,4,1,3,10,1000,20,10,FALSE,HARD,1,22,1.37432503700256,0.025,-2672.59430249133
1000,4,1,3,10,1000,20,10,FALSE,HARD,1,22,2.97275400161743,0.028,-13688.9594420294
 200,2,2,3,10,1000,20,10,FALSE,HARD,1,22,2.4314980506897,0.03,-3045.14671441168
1000,2,2,3,10,1000,20,10,FALSE,HARD,1,22,8.35813808441162,0.03,-15668.7124550593
 200,3,2,3,10,1000,20,10,FALSE,HARD,1,22,4.00828003883362,0.03,-3045.14671441168
1000,3,2,3,10,1000,20,10,FALSE,HARD,1,22,10.1646909713745,0.03,-15668.7124550593
 200,4,2,3,10,1000,20,10,FALSE,HARD,1,22,1.30129384994507,0.03,-3045.14671441168
1000,4,2,3,10,1000,20,10,FALSE,HARD,1,22,2.80704307556152,0.03,-15668.7124550593
 200,2,1,6,10,1000,20,10,FALSE,HARD,1,22,2.73241591453552,0.045,-2743.34278571772
1000,2,1,6,10,1000,20,10,FALSE,HARD,1,22,11.9189291000366,0.036,-14202.9259113682
 200,3,1,6,10,1000,20,10,FALSE,HARD,1,22,6.99233102798462,0.025,-2740.85643067702
1000,3,1,6,10,1000,20,10,FALSE,HARD,1,22,16.6568930149078,0.034,-14201.9921343025
 200,4,1,6,10,1000,20,10,FALSE,HARD,1,22,3.14858102798462,0.04,-2740.98528337851
1000,4,1,6,10,1000,20,10,FALSE,HARD,1,22,6.13951396942139,0.032,-14202.6271202084
 200,2,2,6,10,1000,20,10,FALSE,HARD,1,22,4.12235379219055,0.235,-3250.03993322974
1000,2,2,6,10,1000,20,10,FALSE,HARD,1,22,26.996876001358,0.035,-16182.6568512078
 200,3,2,6,10,1000,20,10,FALSE,HARD,1,22,8.20500302314758,0.215,-3219.43560705449
1000,3,2,6,10,1000,20,10,FALSE,HARD,1,22,31.8744599819183,0.037,-16182.9920716477
 200,4,2,6,10,1000,20,10,FALSE,HARD,1,22,3.09943699836731,0.23,-3227.44332621299
1000,4,2,6,10,1000,20,10,FALSE,HARD,1,22,5.96056580543518,0.036,-16185.6214272753
 200,2,1,3, 4,400,20,10,FALSE,HARD,2,22,0.194479942321777,0.02,-1196.68486566864
1000,2,1,3, 4,400,20,10,FALSE,HARD,2,22,0.843005895614624,0.021,-6014.83987779571
 200,3,1,3, 4,400,20,10,FALSE,HARD,2,22,0.291220903396606,0.02,-1196.68486566864
1000,3,1,3, 4,400,20,10,FALSE,HARD,2,22,1.06614899635315,0.021,-6014.83987779571
 200,4,1,3, 4,400,20,10,FALSE,HARD,2,22,0.163563013076782,0.02,-1197.00278731557
1000,4,1,3, 4,400,20,10,FALSE,HARD,2,22,0.507642984390259,0.021,-6014.94198948904
 200,2,2,3, 4,400,20,10,FALSE,HARD,2,22,0.326128959655762,0.01,-1591.16410830247
1000,2,2,3, 4,400,20,10,FALSE,HARD,2,22,1.54486894607544,0.024,-7993.93000295477
 200,3,2,3, 4,400,20,10,FALSE,HARD,2,22,0.48470401763916,0.01,-1591.16410830247
1000,3,2,3, 4,400,20,10,FALSE,HARD,2,22,1.75929498672485,0.024,-7993.93000295478
 200,4,2,3, 4,400,20,10,FALSE,HARD,2,22,0.158576011657715,0.02,-1591.29790316298
1000,4,2,3, 4,400,20,10,FALSE,HARD,2,22,0.586433172225952,0.024,-7993.93000295478
 200,2,1,6, 4,400,20,10,FALSE,HARD,2,22,0.343083143234253,0.03,-1292.13420564031
1000,2,1,6, 4,400,20,10,FALSE,HARD,2,22,1.3374240398407,0.022,-6625.44069567408
 200,3,1,6, 4,400,20,10,FALSE,HARD,2,22,0.850234031677246,0.03,-1291.37347281294
1000,3,1,6, 4,400,20,10,FALSE,HARD,2,22,2.586590051651,0.02,-6625.34697279429
 200,4,1,6, 4,400,20,10,FALSE,HARD,2,22,0.396939039230347,0.03,-1291.37347281294
1000,4,1,6, 4,400,20,10,FALSE,HARD,2,22,1.03223896026611,0.022,-6625.44069567407
 200,2,2,6, 4,400,20,10,FALSE,HARD,2,22,0.699131011962891,0.025,-1689.02453959679
1000,2,2,6, 4,400,20,10,FALSE,HARD,2,22,3.4636709690094,0.027,-8595.88051479617
 200,3,2,6, 4,400,20,10,FALSE,HARD,2,22,1.23370099067688,0.025,-1689.39499074317
1000,3,2,6, 4,400,20,10,FALSE,HARD,2,22,4.65480494499207,0.027,-8595.88051479618
 200,4,2,6, 4,400,20,10,FALSE,HARD,2,22,0.417472124099731,0.025,-1689.81557617292
1000,4,2,6, 4,400,20,10,FALSE,HARD,2,22,1.04818487167358,0.027,-8596.07329031272
 200,2,1,3,10,400,20,10,FALSE,HARD,2,22,0.717082023620605,0.025,-2681.45557008795
1000,2,1,3,10,400,20,10,FALSE,HARD,2,22,2.5800998210907,0.026,-13680.1448425473
 200,3,1,3,10,400,20,10,FALSE,HARD,2,22,1.2596321105957,0.025,-2681.45557008795
1000,3,1,3,10,400,20,10,FALSE,HARD,2,22,3.23734283447266,0.026,-13680.4557632579
 200,4,1,3,10,400,20,10,FALSE,HARD,2,22,0.556510925292969,0.02,-2682.58581086962
1000,4,1,3,10,400,20,10,FALSE,HARD,2,22,1.21275591850281,0.026,-13681.030706452
 200,2,2,3,10,400,20,10,FALSE,HARD,2,22,1.12997913360596,0.04,-3058.44861141201
1000,2,2,3,10,400,20,10,FALSE,HARD,2,22,3.55850291252136,0.03,-15665.9322033057
 200,3,2,3,10,400,20,10,FALSE,HARD,2,22,1.57279396057129,0.04,-3058.44861141201
1000,3,2,3,10,400,20,10,FALSE,HARD,2,22,4.31503009796143,0.03,-15665.9322033058
 200,4,2,3,10,400,20,10,FALSE,HARD,2,22,0.572468996047974,0.04,-3059.6200713449
1000,4,2,3,10,400,20,10,FALSE,HARD,2,22,1.18483185768127,0.03,-15666.0919672355
 200,2,1,6,10,400,20,10,FALSE,HARD,2,22,1.17186689376831,0.18,-2871.17998305916
1000,2,1,6,10,400,20,10,FALSE,HARD,2,22,4.88261699676514,0.029,-14195.5844594619
 200,3,1,6,10,400,20,10,FALSE,HARD,2,22,2.85807108879089,0.035,-2739.25652451323
1000,3,1,6,10,400,20,10,FALSE,HARD,2,22,6.82574701309204,0.027,-14194.193702504
 200,4,1,6,10,400,20,10,FALSE,HARD,2,22,1.2635498046875,0.035,-2739.25652451323
1000,4,1,6,10,400,20,10,FALSE,HARD,2,22,2.50980520248413,0.027,-14194.193702504
 200,2,2,6,10,400,20,10,FALSE,HARD,2,22,1.72738099098206,0.205,-3253.27637449057
1000,2,2,6,10,400,20,10,FALSE,HARD,2,22,10.8581919670105,0.037,-16158.4886783776
 200,3,2,6,10,400,20,10,FALSE,HARD,2,22,3.36259889602661,0.265,-3248.98093129547
1000,3,2,6,10,400,20,10,FALSE,HARD,2,22,12.9898600578308,0.035,-16158.3692152711
 200,4,2,6,10,400,20,10,FALSE,HARD,2,22,1.19081521034241,0.215,-3266.77858279434
1000,4,2,6,10,400,20,10,FALSE,HARD,2,22,2.59869790077209,0.037,-16158.8144373273
 200,2,1,3, 4,1000,20,10,FALSE,HARD,2,22,0.47871994972229,0.02,-1196.68486566864
1000,2,1,3, 4,1000,20,10,FALSE,HARD,2,22,2.12731194496155,0.021,-6014.83987779571
 200,3,1,3, 4,1000,20,10,FALSE,HARD,2,22,0.795785188674927,0.02,-1196.68486566864
1000,3,1,3, 4,1000,20,10,FALSE,HARD,2,22,3.05039000511169,0.021,-6014.83987779571
 200,4,1,3, 4,1000,20,10,FALSE,HARD,2,22,0.455780982971191,0.02,-1197.00278731557
1000,4,1,3, 4,1000,20,10,FALSE,HARD,2,22,1.51794099807739,0.021,-6014.94198948904
 200,2,2,3, 4,1000,20,10,FALSE,HARD,2,22,0.798863887786865,0.01,-1591.16410830247
1000,2,2,3, 4,1000,20,10,FALSE,HARD,2,22,3.74591898918152,0.024,-7993.93000295477
 200,3,2,3, 4,1000,20,10,FALSE,HARD,2,22,1.17186594009399,0.01,-1591.16410830247
1000,3,2,3, 4,1000,20,10,FALSE,HARD,2,22,4.30049991607666,0.024,-7993.93000295478
 200,4,2,3, 4,1000,20,10,FALSE,HARD,2,22,0.39693808555603,0.02,-1591.29790316298
1000,4,2,3, 4,1000,20,10,FALSE,HARD,2,22,1.29553699493408,0.024,-7993.93000295478
 200,2,1,6, 4,1000,20,10,FALSE,HARD,2,22,0.84873104095459,0.035,-1291.54682632848
1000,2,1,6, 4,1000,20,10,FALSE,HARD,2,22,3.50001788139343,0.022,-6625.44069567408
 200,3,1,6, 4,1000,20,10,FALSE,HARD,2,22,2.20909190177917,0.03,-1291.37347281294
1000,3,1,6, 4,1000,20,10,FALSE,HARD,2,22,6.18641209602356,0.02,-6625.34697279429
 200,4,1,6, 4,1000,20,10,FALSE,HARD,2,22,0.970405101776123,0.03,-1291.37347281294
1000,4,1,6, 4,1000,20,10,FALSE,HARD,2,22,2.80505394935608,0.022,-6625.44069567407
 200,2,2,6, 4,1000,20,10,FALSE,HARD,2,22,1.78524518013,0.025,-1689.02453959679
1000,2,2,6, 4,1000,20,10,FALSE,HARD,2,22,8.83736801147461,0.027,-8595.88051479616
 200,3,2,6, 4,1000,20,10,FALSE,HARD,2,22,3.43581318855286,0.035,-1689.28350986625
1000,3,2,6, 4,1000,20,10,FALSE,HARD,2,22,11.3924450874329,0.027,-8595.88051479618
 200,4,2,6, 4,1000,20,10,FALSE,HARD,2,22,1.02924704551697,0.035,-1692.20489491592
1000,4,2,6, 4,1000,20,10,FALSE,HARD,2,22,2.61700105667114,0.027,-8596.07329031272
 200,2,1,3,10,1000,20,10,FALSE,HARD,2,22,1.68648409843445,0.025,-2681.45557008795
1000,2,1,3,10,1000,20,10,FALSE,HARD,2,22,6.62812805175781,0.026,-13680.1448425473
 200,3,1,3,10,1000,20,10,FALSE,HARD,2,22,2.97400188446045,0.025,-2681.45557008795
1000,3,1,3,10,1000,20,10,FALSE,HARD,2,22,8.01542997360229,0.026,-13680.4557632579
 200,4,1,3,10,1000,20,10,FALSE,HARD,2,22,1.26362085342407,0.02,-2682.58581086962
1000,4,1,3,10,1000,20,10,FALSE,HARD,2,22,2.76061797142029,0.026,-13681.030706452
 200,2,2,3,10,1000,20,10,FALSE,HARD,2,22,2.58408880233765,0.04,-3058.44861141201
1000,2,2,3,10,1000,20,10,FALSE,HARD,2,22,8.82681584358215,0.03,-15665.9322033057
 200,3,2,3,10,1000,20,10,FALSE,HARD,2,22,4.2076849937439,0.03,-3057.66893641546
1000,3,2,3,10,1000,20,10,FALSE,HARD,2,22,10.2585520744324,0.03,-15665.9322033058
 200,4,2,3,10,1000,20,10,FALSE,HARD,2,22,1.32944488525391,0.03,-3057.66893641546
1000,4,2,3,10,1000,20,10,FALSE,HARD,2,22,2.83841013908386,0.03,-15666.0919672355
 200,2,1,6,10,1000,20,10,FALSE,HARD,2,22,2.9389910697937,0.03,-2743.95503657624
1000,2,1,6,10,1000,20,10,FALSE,HARD,2,22,11.5742461681366,0.027,-14194.2384630447
 200,3,1,6,10,1000,20,10,FALSE,HARD,2,22,7.08658003807068,0.04,-2739.22487994797
1000,3,1,6,10,1000,20,10,FALSE,HARD,2,22,16.6541030406952,0.027,-14194.193702504
 200,4,1,6,10,1000,20,10,FALSE,HARD,2,22,3.03643083572388,0.035,-2739.25652451323
1000,4,1,6,10,1000,20,10,FALSE,HARD,2,22,5.98207402229309,0.028,-14194.5446643391
 200,2,2,6,10,1000,20,10,FALSE,HARD,2,22,4.38700604438782,0.205,-3253.27637449057
1000,2,2,6,10,1000,20,10,FALSE,HARD,2,22,26.4053480625153,0.035,-16158.2467334766
 200,3,2,6,10,1000,20,10,FALSE,HARD,2,22,8.10595893859863,0.23,-3221.06136602603
1000,3,2,6,10,1000,20,10,FALSE,HARD,2,22,31.9217941761017,0.035,-16158.3692152711
 200,4,2,6,10,1000,20,10,FALSE,HARD,2,22,3.08893704414368,0.23,-3221.06136602603
1000,4,2,6,10,1000,20,10,FALSE,HARD,2,22,5.85499596595764,0.037,-16158.4803757819
 200,2,1,3, 4,400,20,10,FALSE,HARD,1,23,0.204452991485596,0.01,-1209.69735667474
1000,2,1,3, 4,400,20,10,FALSE,HARD,1,23,0.943476915359497,0.022,-6064.58708925746
 200,3,1,3, 4,400,20,10,FALSE,HARD,1,23,0.324132919311523,0.01,-1209.69735667474
1000,3,1,3, 4,400,20,10,FALSE,HARD,1,23,1.1798460483551,0.022,-6064.58708925747
 200,4,1,3, 4,400,20,10,FALSE,HARD,1,23,0.165556907653809,0.01,-1209.69735667474
1000,4,1,3, 4,400,20,10,FALSE,HARD,1,23,0.493680000305176,0.022,-6064.58708925747
 200,2,2,3, 4,400,20,10,FALSE,HARD,1,23,0.323135852813721,0.015,-1603.6613629627
1000,2,2,3, 4,400,20,10,FALSE,HARD,1,23,1.49300813674927,0.016,-8053.12779760325
 200,3,2,3, 4,400,20,10,FALSE,HARD,1,23,0.462762117385864,0.015,-1603.6613629627
1000,3,2,3, 4,400,20,10,FALSE,HARD,1,23,1.64859104156494,0.016,-8053.12779760325
 200,4,2,3, 4,400,20,10,FALSE,HARD,1,23,0.176528215408325,0.015,-1603.6613629627
1000,4,2,3, 4,400,20,10,FALSE,HARD,1,23,0.542549133300781,0.016,-8053.12779760325
 200,2,1,6, 4,400,20,10,FALSE,HARD,1,23,0.349067211151123,0.16,-1400.57204804087
1000,2,1,6, 4,400,20,10,FALSE,HARD,1,23,1.52107286453247,0.018,-6662.7032088832
 200,3,1,6, 4,400,20,10,FALSE,HARD,1,23,0.932506084442139,0.015,-1311.93976498353
1000,3,1,6, 4,400,20,10,FALSE,HARD,1,23,2.60504913330078,0.016,-6662.47153056942
 200,4,1,6, 4,400,20,10,FALSE,HARD,1,23,0.458772897720337,0.015,-1311.93976498353
1000,4,1,6, 4,400,20,10,FALSE,HARD,1,23,1.16151309013367,0.016,-6662.47153056942
 200,2,2,6, 4,400,20,10,FALSE,HARD,1,23,0.666218996047974,0.015,-1705.91095965717
1000,2,2,6, 4,400,20,10,FALSE,HARD,1,23,3.51153802871704,0.039,-8613.28751713124
 200,3,2,6, 4,400,20,10,FALSE,HARD,1,23,1.17884802818298,0.02,-1705.6548570418
1000,3,2,6, 4,400,20,10,FALSE,HARD,1,23,4.99165201187134,0.039,-8613.33395603382
 200,4,2,6, 4,400,20,10,FALSE,HARD,1,23,0.447802066802979,0.02,-1705.6548570418
1000,4,2,6, 4,400,20,10,FALSE,HARD,1,23,1.09706711769104,0.038,-8613.55195408725
 200,2,1,3,10,400,20,10,FALSE,HARD,1,23,0.655247926712036,0.02,-2652.49980637347
1000,2,1,3,10,400,20,10,FALSE,HARD,1,23,2.66777300834656,0.027,-13570.4625086866
 200,3,1,3,10,400,20,10,FALSE,HARD,1,23,1.18001389503479,0.02,-2652.49980637347
1000,3,1,3,10,400,20,10,FALSE,HARD,1,23,3.27297902107239,0.027,-13570.52323249
 200,4,1,3,10,400,20,10,FALSE,HARD,1,23,0.524596929550171,0.02,-2652.49980637347
1000,4,1,3,10,400,20,10,FALSE,HARD,1,23,1.18682599067688,0.027,-13570.9148787805
 200,2,2,3,10,400,20,10,FALSE,HARD,1,23,1.08410096168518,0.02,-3036.84185396204
1000,2,2,3,10,400,20,10,FALSE,HARD,1,23,3.61329913139343,0.018,-15561.1644740717
 200,3,2,3,10,400,20,10,FALSE,HARD,1,23,1.70544004440308,0.02,-3036.84185396203
1000,3,2,3,10,400,20,10,FALSE,HARD,1,23,4.29351902008057,0.018,-15561.1644740717
 200,4,2,3,10,400,20,10,FALSE,HARD,1,23,0.562494993209839,0.02,-3036.84185396203
1000,4,2,3,10,400,20,10,FALSE,HARD,1,23,1.18184018135071,0.018,-15561.1644740717
 200,2,1,6,10,400,20,10,FALSE,HARD,1,23,1.21403002738953,0.175,-2833.33184703674
1000,2,1,6,10,400,20,10,FALSE,HARD,1,23,4.69344902038574,0.025,-14118.7770388411
 200,3,1,6,10,400,20,10,FALSE,HARD,1,23,2.87463903427124,0.015,-2709.60986915412
1000,3,1,6,10,400,20,10,FALSE,HARD,1,23,6.36052393913269,0.024,-14118.2147248701
 200,4,1,6,10,400,20,10,FALSE,HARD,1,23,1.30737400054932,0.015,-2709.60986915412
1000,4,1,6,10,400,20,10,FALSE,HARD,1,23,2.4929211139679,0.025,-14118.4090788907
 200,2,2,6,10,400,20,10,FALSE,HARD,1,23,1.92976212501526,0.2,-3168.54952465986
1000,2,2,6,10,400,20,10,FALSE,HARD,1,23,10.6356480121613,0.045,-16042.7815475531
 200,3,2,6,10,400,20,10,FALSE,HARD,1,23,3.422847032547,0.175,-3132.32649658787
1000,3,2,6,10,400,20,10,FALSE,HARD,1,23,12.3284840583801,0.042,-16041.4549098407
 200,4,2,6,10,400,20,10,FALSE,HARD,1,23,1.23669290542603,0.25,-3164.57977071062
1000,4,2,6,10,400,20,10,FALSE,HARD,1,23,2.76061797142029,0.045,-16044.7309197269
 200,2,1,3, 4,1000,20,10,FALSE,HARD,1,23,0.512628793716431,0.01,-1209.69735667474
1000,2,1,3, 4,1000,20,10,FALSE,HARD,1,23,2.40908908843994,0.022,-6064.58708925746
 200,3,1,3, 4,1000,20,10,FALSE,HARD,1,23,0.791874885559082,0.01,-1209.69735667474
1000,3,1,3, 4,1000,20,10,FALSE,HARD,1,23,2.87619519233704,0.022,-6064.58708925747
 200,4,1,3, 4,1000,20,10,FALSE,HARD,1,23,0.468746900558472,0.01,-1209.69735667474
1000,4,1,3, 4,1000,20,10,FALSE,HARD,1,23,1.34041595458984,0.022,-6064.58708925747
 200,2,2,3, 4,1000,20,10,FALSE,HARD,1,23,0.846735954284668,0.015,-1603.6613629627
1000,2,2,3, 4,1000,20,10,FALSE,HARD,1,23,3.79129600524902,0.016,-8053.12779760325
 200,3,2,3, 4,1000,20,10,FALSE,HARD,1,23,1.10803699493408,0.015,-1603.6613629627
1000,3,2,3, 4,1000,20,10,FALSE,HARD,1,23,4.23951697349548,0.016,-8053.12779760325
 200,4,2,3, 4,1000,20,10,FALSE,HARD,1,23,0.397934913635254,0.015,-1603.6613629627
1000,4,2,3, 4,1000,20,10,FALSE,HARD,1,23,1.33742308616638,0.016,-8053.12779760325
 200,2,1,6, 4,1000,20,10,FALSE,HARD,1,23,0.893208980560303,0.165,-1400.2945889603
1000,2,1,6, 4,1000,20,10,FALSE,HARD,1,23,3.63428092002869,0.018,-6662.7032088832
 200,3,1,6, 4,1000,20,10,FALSE,HARD,1,23,2.14279007911682,0.015,-1311.93976498353
1000,3,1,6, 4,1000,20,10,FALSE,HARD,1,23,5.97601890563965,0.016,-6662.47153056942
 200,4,1,6, 4,1000,20,10,FALSE,HARD,1,23,1.01628303527832,0.015,-1311.93976498353
1000,4,1,6, 4,1000,20,10,FALSE,HARD,1,23,2.71773195266724,0.016,-6662.47153056942
 200,2,2,6, 4,1000,20,10,FALSE,HARD,1,23,1.63961601257324,0.015,-1705.91095965717
1000,2,2,6, 4,1000,20,10,FALSE,HARD,1,23,8.9842791557312,0.037,-8613.24793816708
 200,3,2,6, 4,1000,20,10,FALSE,HARD,1,23,3.07278299331665,0.02,-1705.6548570418
1000,3,2,6, 4,1000,20,10,FALSE,HARD,1,23,11.4669330120087,0.038,-8613.20251693775
 200,4,2,6, 4,1000,20,10,FALSE,HARD,1,23,1.11701202392578,0.02,-1705.6548570418
1000,4,2,6, 4,1000,20,10,FALSE,HARD,1,23,2.86135005950928,0.036,-8613.54573254003
 200,2,1,3,10,1000,20,10,FALSE,HARD,1,23,1.67364692687988,0.02,-2652.49980637347
1000,2,1,3,10,1000,20,10,FALSE,HARD,1,23,6.89343190193176,0.027,-13570.4625086866
 200,3,1,3,10,1000,20,10,FALSE,HARD,1,23,2.93187284469604,0.02,-2652.49980637347
1000,3,1,3,10,1000,20,10,FALSE,HARD,1,23,8.29781103134155,0.027,-13570.4625086866
 200,4,1,3,10,1000,20,10,FALSE,HARD,1,23,1.32046890258789,0.02,-2652.49980637347
1000,4,1,3,10,1000,20,10,FALSE,HARD,1,23,2.85356187820435,0.027,-13570.9148787805
 200,2,2,3,10,1000,20,10,FALSE,HARD,1,23,2.3996000289917,0.02,-3036.84185396203
1000,2,2,3,10,1000,20,10,FALSE,HARD,1,23,8.75664782524109,0.018,-15561.1644740717
 200,3,2,3,10,1000,20,10,FALSE,HARD,1,23,3.88911604881287,0.02,-3036.84185396203
1000,3,2,3,10,1000,20,10,FALSE,HARD,1,23,10.8290579319,0.018,-15561.1644740717
 200,4,2,3,10,1000,20,10,FALSE,HARD,1,23,1.39991593360901,0.02,-3036.84185396203
1000,4,2,3,10,1000,20,10,FALSE,HARD,1,23,2.92210292816162,0.018,-15561.1644740717
 200,2,1,6,10,1000,20,10,FALSE,HARD,1,23,2.89177489280701,0.025,-2715.62894790534
1000,2,1,6,10,1000,20,10,FALSE,HARD,1,23,11.4974920749664,0.025,-14118.2791340954
 200,3,1,6,10,1000,20,10,FALSE,HARD,1,23,6.947420835495,0.015,-2709.60986915412
1000,3,1,6,10,1000,20,10,FALSE,HARD,1,23,15.5607659816742,0.024,-14118.2147248701
 200,4,1,6,10,1000,20,10,FALSE,HARD,1,23,3.0576639175415,0.015,-2709.60986915412
1000,4,1,6,10,1000,20,10,FALSE,HARD,1,23,6.10467505455017,0.025,-14118.4090788907
 200,2,2,6,10,1000,20,10,FALSE,HARD,1,23,4.77459001541138,0.105,-3123.64827098783
